ID,Search Name,Name,Vintage,Country,Region,Winery,Price,Currency,Flavor,Acidity,Intensity,Sweetness,Tannin,Sparkling,Image Link,Grapes,Wine Style,Alcohol Content,Food Pairings,URL
1679343,freemark-abbey-bosche-vineyard-cabernet-sauvignon-2012,Freemark Abbey Bosché Vineyard Cabernet Sauvignon 2012,2012,United States,Rutherford,Freemark Abbey,400000,₩,[],3.4067516,4.7601047,1.5183904,3.4607875,,//images.vivino.com/thumbs/KWCVv7ILTNeTDO91bLawkg_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1679343?year=2012
1168676,fr-chateau-latour-les-forts-de-latour-pauillac-1998,Château Latour Les Forts de Latour Pauillac 1998,1998,France,Pauillac,Château Latour,311797,₩,[],4.1633725,4.1814895,1.650976,4.091615,,//images.vivino.com/thumbs/iPJbOceNQRKoP-yIA0dNJA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1168676?year=1998
1108737,chateau-l-evangile-pomerol-2014,Château l'Évangile Pomerol 2014,2014,France,Pomerol,Château l'Évangile,219675,₩,[],3.3780499,4.14014,1.6894423,3.47,,//images.vivino.com/thumbs/_abY0tGKQnC6mdcJAo0wcQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1108737?year=2014
2353692,stella-di-campalto-rosso-di-montalcino-2014,Stella di Campalto Rosso di Montalcino 2014,2014,Italy,Rosso di Montalcino,Stella di Campalto,220000,₩,[],3.2769926,2.8179286,1.7852902,2.9471505,,//images.vivino.com/thumbs/EdCQkPbLQcedUdMfC7zBTg_pb_x600.png,[],[],[],[],https://www.vivino.com/w/2353692?year=2014
1979,errazuriz-kai-carmenere-2013,Errazuriz Kai Carmenère 2013,2013,Chile,Aconcagua Valley,Errazuriz,500000,₩,[],3.1322324,4.279806,1.9459097,2.7133656,,//images.vivino.com/thumbs/OFlWCfdCScqHwM6UHkghiQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1979?year=2013
1795039,buoncristiani-family-winery-o-p-c-proprietary-red-2014,Buoncristiani O.P.C Proprietary Red 2014,2014,United States,Napa Valley,Buoncristiani,200000,₩,[],3.8420298,4.776589,1.596972,3.3469725,,//images.vivino.com/thumbs/P-FZ_VPBSySqA21c4Yso8g_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1795039?year=2014
1979,errazuriz-kai-carmenere-2016,Errazuriz Kai Carmenère 2016,2016,Chile,Aconcagua Valley,Errazuriz,500000,₩,[],3.1322324,4.279806,1.9459097,2.7133656,,//images.vivino.com/thumbs/OFlWCfdCScqHwM6UHkghiQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1979?year=2016
43154,clos-fourtet-saint-emilion-grand-cru-premier-grand-cru-classe-1998,Clos Fourtet Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1998,1998,France,Saint-Émilion Grand Cru,Clos Fourtet,219675,₩,[],3.3836942,4.1564054,1.7569281,3.5008574,,//images.vivino.com/thumbs/x-TWAPHhQ7i9jWK9mD8r3g_pb_x600.png,[],[],[],[],https://www.vivino.com/w/43154?year=1998
73204,bouchard-pere-and-fils-gevrey-chambertin-premier-cru-les-cazetiers-2016,Bouchard Père & Fils Gevrey-Chambertin Premier Cru Les Cazetiers 2016,2016,France,Gevrey-Chambertin Premier Cru,Bouchard Père & Fils,205503,₩,[],4.0363173,2.8328888,1.8094285,2.5549839,,//images.vivino.com/thumbs/Nx_jK--gQ1-Bdm3Ds0h2ZA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/73204?year=2016
1101358,clos-rougeard-saumur-champigny-2008,Clos Rougeard Saumur Champigny 2008,2008,France,Saumur-Champigny,Clos Rougeard,340142,₩,[],3.9807758,3.1994128,1.916471,3.5357711,,//images.vivino.com/thumbs/UdrhtROsREuVwemGeedJqA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1101358?year=2008
1129305,chateau-duhart-milon-pauillac-grand-cru-classe-1989,Château Duhart-Milon Pauillac (Grand Cru Classé) 1989,1989,France,Pauillac,Château Duhart-Milon,170071,₩,[],4.157108,4.094228,1.5261194,4.1205115,,//images.vivino.com/thumbs/76TS7V9QTk-BnlSm4K-1UQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1129305?year=1989
1300273,chateau-l-arrosee-saint-emilion-grand-cru-grand-cru-classe-2005,Château l'Arrosee Saint-Émilion Grand Cru (Grand Cru Classé) 2005,2005,France,Saint-Émilion Grand Cru,Château l'Arrosee,120467,₩,[],3.25179,4.0204377,1.7206119,3.3589315,,//images.vivino.com/thumbs/2Hr0cTN3ROmv1Fur3Ctfog_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1300273?year=2005
11001,marques-de-murrieta-castillo-ygay-gran-reserva-especial-tinto-1995,Marqués de Murrieta Castillo Ygay Gran Reserva Especial Tinto 1995,1995,Spain,Rioja,Marqués de Murrieta,120633,₩,[],3.756628,3.8693001,1.7824317,3.7470496,,//images.vivino.com/thumbs/plfT1mtPTfGN4-mN-nJ5NA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/11001?year=1995
6349308,podere-le-ripi-cielo-d-ulisse-brunello-di-montalcino-brunello-di-montalcino-2016,Podere le Ripi Cielo d'Ulisse Brunello di Montalcino 2016,2016,Italy,Brunello di Montalcino,Podere le Ripi,200000,₩,[],3.8913145,3.1163487,1.4940755,3.6902993,,//images.vivino.com/thumbs/w7gdfFXlQBmmWk82P2BtIg_pb_x600.png,[],[],[],[],https://www.vivino.com/w/6349308?year=2016
80472,chateau-montrose-saint-estephe-grand-cru-classe-1991,Château Montrose Saint-Estèphe (Grand Cru Classé) 1991,1991,France,Saint-Estèphe,Château Montrose,282035,₩,[],4.253925,4.1904182,1.6236815,4.3606443,,//images.vivino.com/thumbs/KXYrGMpYQvOE2YuZYFNztA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/80472?year=1991
1217970,esk-valley-the-terraces-red-blend-2016,Esk Valley The Terraces Red Blend 2016,2016,New Zealand,Hawke's Bay,Esk Valley,137309,₩,[],3.7830958,3.9176526,1.8989637,3.5386767,,//images.vivino.com/thumbs/gMGknrylTxawxuMg4mYaQA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1217970?year=2016
1631901,stonyridge-vineyard-larose-red-blend-2014,Stonyridge Vineyard Larose Red Blend 2014,2014,New Zealand,Waiheke Island,Stonyridge Vineyard,371555,₩,[],3.8211255,3.9683518,1.6021991,3.6476238,,//images.vivino.com/thumbs/zvZMN1UGTtyNk_LC4p9zPA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1631901?year=2014
81864,chateau-cantenac-brown-margaux-grand-cru-classe-1990,Château Cantenac Brown Margaux (Grand Cru Classé) 1990,1990,France,Margaux,Château Cantenac Brown,153064,₩,[],4.1813912,3.8189933,1.5830481,3.8870573,,//images.vivino.com/thumbs/ggYdM1VhSV2VwPOMfvJ7TQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/81864?year=1990
1722101,kendall-jackson-stature-limited-release-cabernet-sauvignon-2000,Kendall-Jackson Stature Limited Release Cabernet Sauvignon 2000,2000,United States,Napa Valley,Kendall-Jackson,245426,₩,[],3.3773208,4.7925544,1.209377,3.457352,,//images.vivino.com/thumbs/8usiQfRWRIKb_zcZJM4_nA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1722101?year=2000
1099538,chateau-latour-a-pomerol-pomerol-1995,Château Latour à Pomerol Pomerol 1995,1995,France,Pomerol,Château Latour à Pomerol,297624,₩,[],3.3657422,4.123984,1.677939,3.4427538,,//images.vivino.com/thumbs/0f2GktNHSiqfuBa81J-wcQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1099538?year=1995
1411375,hartford-court-land-s-edge-vineyard-pinot-noir-2018,Hartford Court Land's Edge Vineyard Pinot Noir 2018,2018,United States,Sonoma Coast,Hartford Court,240000,₩,[],3.3812754,3.1338854,1.7179077,2.0482287,,//images.vivino.com/thumbs/0BnMkVQiTyGVM1LvyliG3w_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1411375?year=2018
16778,figeac-saint-emilion-grand-cru-premier-grand-cru-classe-2017,Château Figeac Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2017,2017,France,Saint-Émilion Grand Cru,Château Figeac,303293,₩,[],3.3914404,4.101588,1.648194,3.4488528,,//images.vivino.com/thumbs/HFH3Ek2GR8-b4NyFNRlEYQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/16778?year=2017
1100223,chateau-hosanna-pomerol-2005,Château Hosanna Pomerol 2005,2005,France,Pomerol,Château Hosanna,479034,₩,[],3.4399128,4.2194743,1.7618698,3.4468234,,//images.vivino.com/thumbs/RP6Q_-v3R6edbAVP37P41Q_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1100223?year=2005
36464,e-guigal-ermitage-ex-voto-2005,E. Guigal Ermitage Ex-Voto 2005,2005,France,Hermitage,E. Guigal,408171,₩,[],3.5583098,4.6093507,1.8386673,4.097775,,//images.vivino.com/thumbs/ZZ7B6x7-TNucy0v7EWaHqw_pb_x600.png,[],[],[],[],https://www.vivino.com/w/36464?year=2005
836,chimney-rock-winery-elevage-2012,Chimney Rock Elevage 2012,2012,United States,Stags Leap District,Chimney Rock,360000,₩,[],3.7788687,4.6730227,1.4880911,3.398604,,//images.vivino.com/thumbs/NlbQmg7IRIya0f46mh0WzQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/836?year=2012
79011,mitolo-savitar-shiraz-2005,Mitolo Savitar Shiraz 2005,2005,Australia,McLaren Vale,Mitolo,116473,₩,[],3.0556042,4.791415,2.2814069,3.1689885,,//images.vivino.com/thumbs/zRLW7Yy5Siu7e76DDkOUPQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/79011?year=2005
2891538,la-tour-haut-brion-pessac-leognan-grand-cru-classe-de-graves-2000,Château La Tour Haut-Brion Pessac-Léognan (Grand Cru Classé de Graves) 2000,2000,France,Pessac-Léognan,Château La Tour Haut-Brion,233848,₩,[],4.155675,4.1753206,1.5607913,4.033917,,//images.vivino.com/thumbs/arZ3cyOlSo-10JzG8-vhiw_pb_x600.png,[],[],[],[],https://www.vivino.com/w/2891538?year=2000
7263,louis-latour-chateau-corton-grancey-grand-cru-2015,Louis Latour Château Corton Grancey Grand Cru 2015,2015,France,Corton Grand Cru,Louis Latour,450000,₩,[],3.8390856,2.7048786,1.6249297,2.281508,,//images.vivino.com/thumbs/BdBkwIfAR3K29YosqtH3Ew_pb_x600.png,[],[],[],[],https://www.vivino.com/w/7263?year=2015
6020,chateau-margaux-pavillon-rouge-du-chateau-margaux-1986,Château Margaux Pavillon Rouge du Château Margaux 1986,1986,France,Margaux,Château Margaux,304711,₩,[],4.0821047,3.6616433,1.6236068,3.732438,,//images.vivino.com/thumbs/IKYGOPzNQgW34bK7oGA31A_pb_x600.png,[],[],[],[],https://www.vivino.com/w/6020?year=1986
1411375,hartford-court-land-s-edge-vineyard-pinot-noir-2017,Hartford Court Land's Edge Vineyard Pinot Noir 2017,2017,United States,Sonoma Coast,Hartford Court,240000,₩,[],3.3812754,3.1338854,1.7179077,2.0482287,,//images.vivino.com/thumbs/0BnMkVQiTyGVM1LvyliG3w_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1411375?year=2017
11299,freemark-abbey-sycamore-vineyard-cabernet-sauvignon-2013,Freemark Abbey Sycamore Vineyard Cabernet Sauvignon 2013,2013,United States,Rutherford,Freemark Abbey,400000,₩,[],3.3940563,4.7676063,1.589764,3.428636,,//images.vivino.com/thumbs/D6S-l4mIQyyAh-beKCGOxw_pb_x600.png,[],[],[],[],https://www.vivino.com/w/11299?year=2013
1979,errazuriz-kai-carmenere-2012,Errazuriz Kai Carmenère 2012,2012,Chile,Aconcagua Valley,Errazuriz,500000,₩,[],3.1322324,4.279806,1.9459097,2.7133656,,//images.vivino.com/thumbs/OFlWCfdCScqHwM6UHkghiQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1979?year=2012
2046970,chalk-hill-chalk-hill-cabernet-sauvignon-2010,Chalk Hill Cabernet Sauvignon 2010,2010,United States,Chalk Hill,Chalk Hill,63228,₩,[],3.0588806,4.8795896,1.6693658,3.3658583,,//images.vivino.com/thumbs/JdUMbrpTSVmZ0kp0UtKMsg_pb_x600.png,[],[],[],[],https://www.vivino.com/w/2046970?year=2010
1126324,domaine-de-trevallon-alpilles-rouge-2018,Domaine de Trévallon Alpilles Rouge 2018,2018,France,Alpilles,Domaine de Trévallon,155899,₩,[],3.15232,3.1211221,2.0756826,3.0387123,,//images.vivino.com/thumbs/Nsc9RXDOQnihxD0hvLXEPA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1126324?year=2018
88836,lan-culmen-reserva-rioja-2001,Lan Culmen Reserva Rioja 2001,2001,Spain,Rioja,Lan,158071,₩,[],3.8221052,3.9895945,1.5866126,3.8807714,,//images.vivino.com/thumbs/eyzAu-aCSJuV69OKW4mgEw_pb_x600.png,[],[],[],[],https://www.vivino.com/w/88836?year=2001
836,chimney-rock-winery-elevage-2014,Chimney Rock Elevage 2014,2014,United States,Stags Leap District,Chimney Rock,360000,₩,[],3.7788687,4.6730227,1.4880911,3.398604,,//images.vivino.com/thumbs/NlbQmg7IRIya0f46mh0WzQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/836?year=2014
1982106,santa-rita-bougainville-petite-sirah-2012,Santa Rita Bougainville Petite Sirah 2012,2012,Chile,Maipo Valley,Santa Rita,118969,₩,[],,,,,,//images.vivino.com/thumbs/9hEQ0U88SgCD5pks0dBlCw_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1982106?year=2012
835,chimney-rock-winery-cabernet-sauvignon-2017,Chimney Rock Cabernet Sauvignon 2017,2017,United States,Stags Leap District,Chimney Rock,360000,₩,[],3.4046266,4.7604613,1.4556233,3.3389788,,//images.vivino.com/thumbs/x9gLcGMXRTOwjoPHoSldGw_pb_x600.png,[],[],[],[],https://www.vivino.com/w/835?year=2017
1867171,amici-cellars-reserve-cabernet-sauvignon-2013,Amici Reserve Cabernet Sauvignon 2013,2013,United States,Napa Valley,Amici,300000,₩,[],3.3138015,4.7221246,1.7948923,3.3920865,,//images.vivino.com/thumbs/lzTAXi6YQMyjhphltGYEwQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1867171?year=2013
3347194,alpha-box-and-dice-hercules-2015,Alpha Box & Dice Hercules 2015,2015,Australia,McLaren Vale,Alpha Box & Dice,130000,₩,[],3.0870752,4.4380236,2.523241,3.1108694,,//images.vivino.com/labels/Bi5CTijZSQ-5-XjNobLBnA.jpg,[],[],[],[],https://www.vivino.com/w/3347194?year=2015
3347194,alpha-box-and-dice-hercules-2012,Alpha Box & Dice Hercules 2012,2012,Australia,McLaren Vale,Alpha Box & Dice,130000,₩,[],3.0870752,4.4380236,2.523241,3.1108694,,//images.vivino.com/labels/K19C3R7wTz-b7Mlqvi-Ocw.jpg,[],[],[],[],https://www.vivino.com/w/3347194?year=2012
1503285,konyari-pava-2011,Konyári Páva 2011,2011,Hungary,Balaton,Konyári,223795,₩,[],4.43093,3.9778624,1.6834702,4.182305,,//images.vivino.com/labels/1375394078_66268.jpg,[],[],[],[],https://www.vivino.com/w/1503285?year=2011
11299,freemark-abbey-sycamore-vineyard-cabernet-sauvignon-2015,Freemark Abbey Sycamore Vineyard Cabernet Sauvignon 2015,2015,United States,Rutherford,Freemark Abbey,400000,₩,[],3.3940563,4.7676063,1.589764,3.428636,,//images.vivino.com/thumbs/D6S-l4mIQyyAh-beKCGOxw_pb_x600.png,[],[],[],[],https://www.vivino.com/w/11299?year=2015
1867171,amici-cellars-reserve-cabernet-sauvignon-2015,Amici Reserve Cabernet Sauvignon 2015,2015,United States,Napa Valley,Amici,300000,₩,[],3.3138015,4.7221246,1.7948923,3.3920865,,//images.vivino.com/thumbs/lzTAXi6YQMyjhphltGYEwQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1867171?year=2015
1179539,pavie-saint-emilion-grand-cru-premier-grand-cru-classe-1993,Château Pavie Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1993,1993,France,Saint-Émilion Grand Cru,Château Pavie,409588,₩,[],3.3889658,4.1933107,1.8624856,3.5276885,,//images.vivino.com/thumbs/uR706Yt5RKeKi3-xtL6QHA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1179539?year=1993
98837,es-contador-la-vina-de-andres-romeo-rioja-2009,Bodega Contador (Benjamín Romeo) La Viña de Andres Romeo Rioja 2009,2009,Spain,Rioja,Bodega Contador (Benjamín Romeo),170071,₩,[],3.714451,4.1024885,2.0021763,3.856532,,//images.vivino.com/thumbs/lB59K3FqRUKlTa4ccn6kCw_pb_x600.png,[],[],[],[],https://www.vivino.com/w/98837?year=2009
1212586,clos-dubreuil-saint-emilion-grand-cru-2015,Clos Dubreuil Saint-Émilion Grand Cru 2015,2015,France,Saint-Émilion Grand Cru,Clos Dubreuil,400000,₩,[],3.447301,4.289792,1.7198582,3.6581988,,//images.vivino.com/thumbs/vhTA-SB4QrqPUx0qKvJHdw_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1212586?year=2015
3110,chateau-rauzan-segla-margaux-grand-cru-classe-1983,Château Rauzan-Ségla Margaux (Grand Cru Classé) 1983,1983,France,Margaux,Château Rauzan-Ségla,446437,₩,[],4.1795444,3.723265,1.6036586,3.875331,,//images.vivino.com/thumbs/Gb2ViEV1Sy6_7YsmFM9iSw_pb_x600.png,[],[],[],[],https://www.vivino.com/w/3110?year=1983
94970,chateau-beau-sejour-becot-saint-emilion-grand-cru-premier-grand-cru-classe-1990,Château Beau-Sejour Becot Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1990,1990,France,Saint-Émilion Grand Cru,Château Beau-Sejour Becot,161568,₩,[],3.41184,4.1976705,1.7115211,3.4884472,,//images.vivino.com/thumbs/kQLj-qTZSHKMRr_Y5wCPmA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/94970?year=1990
1101358,clos-rougeard-saumur-champigny-2005,Clos Rougeard Saumur Champigny 2005,2005,France,Saumur-Champigny,Clos Rougeard,493206,₩,[],3.9807758,3.1994128,1.916471,3.5357711,,//images.vivino.com/thumbs/UdrhtROsREuVwemGeedJqA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1101358?year=2005
2307317,podere-le-ripi-lupi-e-sirene-riserva-2009,Podere le Ripi Lupi e Sirene Riserva 2009,2009,Italy,Brunello di Montalcino,Podere le Ripi,350000,₩,[],3.8259223,3.3030648,1.6798946,3.6605504,,//images.vivino.com/thumbs/6hExzNCfRYWpymTgP2kwFQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/2307317?year=2009
2307317,podere-le-ripi-lupi-e-sirene-riserva-2013,Podere le Ripi Lupi e Sirene Riserva 2013,2013,Italy,Brunello di Montalcino,Podere le Ripi,350000,₩,[],3.8259223,3.3030648,1.6798946,3.6605504,,//images.vivino.com/thumbs/6hExzNCfRYWpymTgP2kwFQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/2307317?year=2013
1787351,fr-peyre-rose-clos-syrah-leone-1998,Peyre Rose Clos Syrah Léone 1998,1998,France,Languedoc,Peyre Rose,219675,₩,[],3.7532573,4.0080757,1.5729651,3.6773512,,//images.vivino.com/thumbs/grGvYrW8QBO83VOAzDcDAQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1787351?year=1998
1176258,achaval-ferrer-lujan-de-cuyo-finca-altamira-malbec-2004,Achaval-Ferrer Finca Altamira Malbec 2004,2004,Argentina,Paraje Altamira,Achaval-Ferrer,220467,₩,[],2.8613956,3.9551113,2.0806327,2.6467586,,//images.vivino.com/thumbs/oHO7g_nFT2iceF1YABiQdA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1176258?year=2004
1100884,chateau-magdelaine-saint-emilion-grand-cru-premier-grand-cru-classe-1990,Château Magdelaine Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1990,1990,France,Saint-Émilion Grand Cru,Château Magdelaine,340142,₩,[],3.3484018,4.099805,1.6734155,3.3953965,,//images.vivino.com/thumbs/YbnIqU3ORkaC_Ig31n_nOw_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1100884?year=1990
1108737,chateau-l-evangile-pomerol-1986,Château l'Évangile Pomerol 1986,1986,France,Pomerol,Château l'Évangile,233848,₩,[],3.3780499,4.14014,1.6894423,3.47,,//images.vivino.com/thumbs/_abY0tGKQnC6mdcJAo0wcQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1108737?year=1986
1795039,buoncristiani-family-winery-o-p-c-proprietary-red-2015,Buoncristiani O.P.C Proprietary Red 2015,2015,United States,Napa Valley,Buoncristiani,200000,₩,[],3.8420298,4.776589,1.596972,3.3469725,,//images.vivino.com/thumbs/P-FZ_VPBSySqA21c4Yso8g_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1795039?year=2015
81849,vieux-chateau-certan-pomerol-1985,Vieux Château Certan Pomerol 1985,1985,France,Pomerol,Vieux Château Certan,365653,₩,[],3.3900788,4.1169267,1.6742392,3.431107,,//images.vivino.com/thumbs/D1WLInX3TW6raI_WKZ25fA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/81849?year=1985
1795039,buoncristiani-family-winery-o-p-c-proprietary-red-2017,Buoncristiani O.P.C Proprietary Red 2017,2017,United States,Napa Valley,Buoncristiani,200000,₩,[],3.8420298,4.776589,1.596972,3.3469725,,//images.vivino.com/thumbs/P-FZ_VPBSySqA21c4Yso8g_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1795039?year=2017
1179539,pavie-saint-emilion-grand-cru-premier-grand-cru-classe-1992,Château Pavie Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1992,1992,France,Saint-Émilion Grand Cru,Château Pavie,340142,₩,[],3.3889658,4.1933107,1.8624856,3.5276885,,//images.vivino.com/thumbs/uR706Yt5RKeKi3-xtL6QHA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1179539?year=1992
836,chimney-rock-winery-elevage-2009,Chimney Rock Elevage 2009,2009,United States,Stags Leap District,Chimney Rock,360000,₩,[],3.7788687,4.6730227,1.4880911,3.398604,,//images.vivino.com/thumbs/NlbQmg7IRIya0f46mh0WzQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/836?year=2009
7263,louis-latour-chateau-corton-grancey-grand-cru-2017,Louis Latour Château Corton Grancey Grand Cru 2017,2017,France,Corton Grand Cru,Louis Latour,450000,₩,[],3.8390856,2.7048786,1.6249297,2.281508,,//images.vivino.com/thumbs/BdBkwIfAR3K29YosqtH3Ew_pb_x600.png,[],[],[],[],https://www.vivino.com/w/7263?year=2017
27514,hardys-eileen-hardy-shiraz-2007,Hardys Eileen Hardy Shiraz 2007,2007,Australia,McLaren Vale,Hardys,250000,₩,[],2.970799,4.6728587,2.0218544,3.132984,,//images.vivino.com/thumbs/q-Ps9Nh6QeatNInuAcL6OA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/27514?year=2007
6273800,tua-rita-keir-vino-da-tavola-2017,Tua Rita Keir 2017,2017,Italy,Vino d'Italia,Tua Rita,243346,₩,[],4.417639,3.7904592,1.6609827,3.2988746,,//images.vivino.com/thumbs/L-qeUNp7Qry0uhRPYxthLw_pb_x600.png,[],[],[],[],https://www.vivino.com/w/6273800?year=2017
1128526,ausone-chapelle-d-ausone-saint-emilion-grand-cru-2012,Château Ausone Chapelle d'Ausone Saint-Émilion Grand Cru 2012,2012,France,Saint-Émilion Grand Cru,Château Ausone,297624,₩,[],3.4366698,4.1375275,1.6065032,3.454644,,//images.vivino.com/thumbs/AyAHUeEGRJaOwHZHGp4IaQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1128526?year=2012
836,chimney-rock-winery-elevage-2004,Chimney Rock Elevage 2004,2004,United States,Stags Leap District,Chimney Rock,360000,₩,[],3.7788687,4.6730227,1.4880911,3.398604,,//images.vivino.com/thumbs/NlbQmg7IRIya0f46mh0WzQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/836?year=2004
13810,bodegas-bianchi-enzo-bianchi-gran-cru-2002,Bodegas Bianchi Enzo Bianchi Gran Cru 2002,2002,Argentina,San Rafael,Bodegas Bianchi,149751,₩,[],3.6137629,4.689045,1.8906797,3.5884993,,//images.vivino.com/thumbs/9WdKzfcRQOmbi9NVn1-g5g_pb_x600.png,[],[],[],[],https://www.vivino.com/w/13810?year=2002
1188549,clos-mogador-manyetes-2002,Clos Mogador Manyetes 2002,2002,Spain,Priorat,Clos Mogador,390000,₩,[],3.4809103,4.757029,2.0618708,3.371629,,//images.vivino.com/thumbs/L1aQIMTNTqO27_mh0MrgJQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1188549?year=2002
79762,chateau-pichon-baron-pauillac-grand-cru-classe-pauillac-red-wine-1987,Château Pichon Baron Pauillac (Grand Cru Classé) 1987,1987,France,Pauillac,Château Pichon Baron,226761,₩,[],4.193095,4.182065,1.693688,4.222288,,//images.vivino.com/thumbs/-VCSqTjKRqSTHfQDPvG3PA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/79762?year=1987
836,chimney-rock-winery-elevage-2005,Chimney Rock Elevage 2005,2005,United States,Stags Leap District,Chimney Rock,360000,₩,[],3.7788687,4.6730227,1.4880911,3.398604,,//images.vivino.com/thumbs/NlbQmg7IRIya0f46mh0WzQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/836?year=2005
1107342,stag-s-leap-wine-cellars-s-l-v-cabernet-sauvignon-2006,Stag's Leap Wine Cellars S.L.V. Cabernet Sauvignon 2006,2006,United States,Napa Valley,Stag's Leap Wine Cellars,274544,₩,[],3.4047065,4.6849046,1.6005592,3.382827,,//images.vivino.com/thumbs/XyLMK6b-QSKc1enAF0jJhQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1107342?year=2006
1188549,clos-mogador-manyetes-2017,Clos Mogador Manyetes 2017,2017,Spain,Priorat,Clos Mogador,390000,₩,[],3.4809103,4.757029,2.0618708,3.371629,,//images.vivino.com/thumbs/L1aQIMTNTqO27_mh0MrgJQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1188549?year=2017
1631901,stonyridge-vineyard-larose-red-blend-2015,Stonyridge Vineyard Larose Red Blend 2015,2015,New Zealand,Waiheke Island,Stonyridge Vineyard,371555,₩,[],3.8211255,3.9683518,1.6021991,3.6476238,,//images.vivino.com/thumbs/zvZMN1UGTtyNk_LC4p9zPA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1631901?year=2015
836,chimney-rock-winery-elevage-2007,Chimney Rock Elevage 2007,2007,United States,Stags Leap District,Chimney Rock,360000,₩,[],3.7788687,4.6730227,1.4880911,3.398604,,//images.vivino.com/thumbs/NlbQmg7IRIya0f46mh0WzQ_pb_x600.png,[],[],[],[],https://www.vivino.com/w/836?year=2007
1631901,stonyridge-vineyard-larose-red-blend-2012,Stonyridge Vineyard Larose Red Blend 2012,2012,New Zealand,Waiheke Island,Stonyridge Vineyard,403865,₩,[],3.8211255,3.9683518,1.6021991,3.6476238,,//images.vivino.com/thumbs/zvZMN1UGTtyNk_LC4p9zPA_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1631901?year=2012
1784157,st-hallett-barossa-old-block-shiraz-2005,St Hallett Old Block Shiraz 2005,2005,Australia,Barossa,St Hallett,124793,₩,[],2.9955585,4.6082664,1.9642322,3.0567708,,//images.vivino.com/thumbs/5Hj4Jo-KQvKc30hf203pTg_pb_x600.png,[],[],[],[],https://www.vivino.com/w/1784157?year=2005
